year,month,day,team,opponent,location,teamscore,oppscore,home_court_advantage,adjusted_diff
2016,11,23,South Carolina,Michigan,H,61,46,-1,16
2017,2,28,South Carolina,Mississippi St.,H,63,57,-1,7
2016,11,15,South Carolina,Monmouth,H,70,69,-1,2
2017,1,14,South Carolina,Ole Miss,H,67,56,-1,12
2016,12,12,South Carolina,Seton Hall,N,64,67,-1,-3
2016,11,18,South Carolina,South Carolina St.,H,92,50,-1,43
2016,11,26,South Carolina,Syracuse,N,64,50,-1,14
2017,2,25,South Carolina,Tennessee,H,82,55,-1,28
2017,1,7,South Carolina,Texas A&M,H,79,68,-1,12
2016,12,1,South Carolina,Vermont,H,68,50,-1,19
2017,1,14,South Carolina St.,Bethune-Cookman,H,78,74,-1.4,5.4
2017,2,18,South Carolina St.,Coppin St.,H,84,79,-1.4,6.4
2017,1,21,South Carolina St.,Delaware St.,H,74,64,-1.4,11.4
2017,2,25,South Carolina St.,Florida A&M,H,75,64,-1.4,12.4
2017,3,7,South Carolina St.,Florida A&M,N,82,78,-1.4,4
2017,2,6,South Carolina St.,Hampton,H,64,93,-1.4,-27.6
2016,11,26,South Carolina St.,Monmouth,N,62,86,-1.4,-24
2017,1,23,South Carolina St.,Morgan St.,H,75,77,-1.4,-0.6
2017,2,4,South Carolina St.,Norfolk St.,H,62,65,-1.4,-1.6
2017,3,8,South Carolina St.,Norfolk St.,N,88,93,-1.4,-5
2016,11,13,South Dakota,Bowling Green,H,78,72,0.1,5.9
2017,1,28,South Dakota,Denver,H,88,83,0.1,4.9
2016,11,23,South Dakota,Hofstra,N,57,65,0.1,-8
2016,11,22,South Dakota,Houston,N,58,85,0.1,-27
2017,1,7,South Dakota,IU Indy,H,85,74,0.1,10.9
2016,11,21,South Dakota,Kent St.,N,80,77,0.1,3
2016,11,27,South Dakota,Montana,H,72,67,0.1,4.9
2016,12,7,South Dakota,Montana St.,H,74,57,0.1,16.9
2017,1,11,South Dakota,North Dakota St.,H,69,70,0.1,-1.1
2016,12,29,South Dakota,Omaha,H,86,69,0.1,16.9
2017,2,18,South Dakota,Oral Roberts,H,86,72,0.1,13.9
2017,1,14,South Dakota,Purdue Fort Wayne,H,66,63,0.1,2.9
2016,12,10,South Dakota,Sacramento St.,H,72,56,0.1,15.9
2017,2,11,South Dakota,South Dakota St.,H,91,89,0.1,1.9
2017,3,6,South Dakota,South Dakota St.,N,71,74,0.1,-3
2017,1,25,South Dakota,Western Ill.,H,62,55,0.1,6.9
2017,3,4,South Dakota,Western Ill.,N,78,69,0.1,9
2017,2,25,South Dakota St.,Denver,H,88,64,2.2,21.8
2017,3,5,South Dakota St.,Denver,N,83,73,2.2,10
2016,11,26,South Dakota St.,ETSU,N,59,71,2.2,-12
2016,12,10,South Dakota St.,Idaho,H,80,77,2.2,0.8
2017,2,15,South Dakota St.,IU Indy,H,81,67,2.2,11.8
2016,11,27,South Dakota St.,Milwaukee,N,81,58,2.2,23
2016,12,17,South Dakota St.,Murray St.,H,88,84,2.2,1.8
2016,12,28,South Dakota St.,North Dakota St.,H,69,80,2.2,-13.2
2017,1,7,South Dakota St.,Omaha,H,93,101,2.2,-10.2
2017,3,7,South Dakota St.,Omaha,N,79,77,2.2,2
2017,2,4,South Dakota St.,Oral Roberts,H,74,67,2.2,4.8
2017,1,21,South Dakota St.,Purdue Fort Wayne,H,77,67,2.2,7.8
2016,12,31,South Dakota St.,South Dakota,H,73,72,2.2,-1.2
2017,3,6,South Dakota St.,South Dakota,N,74,71,2.2,3
2016,11,25,South Dakota St.,UC Irvine,N,52,63,2.2,-11
2016,12,3,South Dakota St.,Kansas City,H,77,68,2.2,6.8
2017,2,1,South Dakota St.,Western Ill.,H,98,65,2.2,30.8
2016,12,12,South Fla.,Bethune-Cookman,H,79,73,-8.6,14.6
2017,2,15,South Fla.,Cincinnati,H,54,68,-8.6,-5.4
2016,12,22,South Fla.,Delaware,H,81,53,-8.6,36.6
2017,2,11,South Fla.,East Carolina,H,64,57,-8.6,15.6
2016,11,17,South Fla.,Elon,H,61,74,-8.6,-4.4
2016,11,11,South Fla.,Florida A&M,H,84,73,-8.6,19.6
2016,12,31,South Fla.,Houston,H,56,70,-8.6,-5.4
2016,11,28,South Fla.,Kennesaw St.,H,71,69,-8.6,10.6
2017,2,2,South Fla.,Memphis,H,75,85,-8.6,-1.4
2016,12,20,South Fla.,NIU,H,48,59,-8.6,-2.4
2016,11,19,South Fla.,Rider,H,70,65,-8.6,13.6
2016,12,17,South Fla.,South Carolina,H,66,77,-8.6,-2.4
2017,3,5,South Fla.,Temple,H,60,72,-8.6,-3.4
2017,1,11,South Fla.,Tulane,H,67,82,-8.6,-6.4
2017,1,21,South Fla.,Tulsa,H,67,79,-8.6,-3.4
2017,3,2,South Fla.,UCF,H,56,59,-8.6,5.6
2017,1,25,South Fla.,UConn,H,60,81,-8.6,-12.4
2017,2,25,Southeast Mo. St.,Austin Peay,H,79,88,-7.2,-1.8
2016,12,1,Southeast Mo. St.,Central Ark.,H,87,63,-7.2,31.2
2016,12,22,Southeast Mo. St.,Chicago St.,N,65,74,-7.2,-9
2016,12,23,Southeast Mo. St.,Cornell,N,62,78,-7.2,-16
2017,1,21,Southeast Mo. St.,Eastern Ill.,H,83,71,-7.2,19.2
2016,12,31,Southeast Mo. St.,Eastern Ky.,H,81,48,-7.2,40.2
2017,3,2,Southeast Mo. St.,Jacksonville St.,N,51,74,-7.2,-23
2016,12,7,Southeast Mo. St.,Missouri St.,H,71,79,-7.2,-0.8
2017,2,4,Southeast Mo. St.,Morehead St.,H,81,89,-7.2,-0.8
2017,2,23,Southeast Mo. St.,Murray St.,H,82,69,-7.2,20.2
2016,12,10,Southeast Mo. St.,Northern Ky.,H,66,80,-7.2,-6.8
2017,1,19,Southeast Mo. St.,SIUE,H,79,76,-7.2,10.2
2017,3,1,Southeast Mo. St.,Tennessee St.,N,78,75,-7.2,3
2017,1,10,Southeast Mo. St.,Tennessee Tech,H,83,78,-7.2,12.2
2017,2,18,Southeast Mo. St.,UT Martin,H,90,61,-7.2,36.2
2016,11,22,Southeast Mo. St.,UTRGV,H,83,72,-7.2,18.2
2017,1,19,Southern California,Arizona,H,66,73,-0.9,-6.1
2017,1,22,Southern California,Arizona St.,H,82,79,-0.9,3.9
2016,12,3,Southern California,BYU,N,91,84,-0.9,7
2017,1,8,Southern California,California,H,73,74,-0.9,-0.1
2016,12,19,Southern California,Cornell,H,79,67,-0.9,12.9
2016,12,22,Southern California,Missouri St.,N,83,75,-0.9,8
2016,11,11,Southern California,Montana,H,75,61,-0.9,14.9
2016,11,22,Southern California,New Orleans,H,88,54,-0.9,34.9
2016,11,13,Southern California,Omaha,H,82,72,-0.9,10.9
2017,2,11,Southern California,Oregon,H,70,81,-0.9,-10.1
2017,2,9,Southern California,Oregon St.,H,92,66,-0.9,26.9
2016,12,11,Southern California,Pepperdine,H,93,67,-0.9,26.9
2016,11,25,Southern California,SMU,H,78,73,-0.9,5.9
2017,1,5,Southern California,Stanford,H,72,56,-0.9,16.9
2016,12,17,Southern California,Troy,H,82,77,-0.9,5.9
2016,11,27,Southern California,UC Santa Barbara,H,96,72,-0.9,24.9
2017,1,25,Southern California,UCLA,H,84,76,-0.9,8.9
2017,3,4,Southern California,Washington,H,74,58,-0.9,16.9
2017,3,8,Southern California,Washington,N,78,73,-0.9,5
2017,3,1,Southern California,Washington St.,H,87,64,-0.9,23.9
2016,12,23,Southern California,Wyoming,N,94,92,-0.9,2
2017,2,1,Southern Ill.,Bradley,H,85,65,-1.7,21.7
2017,1,1,Southern Ill.,Drake,H,83,69,-1.7,15.7
2017,2,11,Southern Ill.,Evansville,H,70,75,-1.7,-3.3
2017,1,11,Southern Ill.,Illinois St.,H,53,60,-1.7,-5.3
2017,3,4,Southern Ill.,Illinois St.,N,50,63,-1.7,-13
2017,1,4,Southern Ill.,Indiana St.,H,80,74,-1.7,7.7
2017,2,25,Southern Ill.,Loyola Chicago,H,72,70,-1.7,3.7
2017,3,3,Southern Ill.,Loyola Chicago,N,55,50,-1.7,5
2017,1,28,Southern Ill.,Missouri St.,H,85,84,-1.7,2.7
2016,11,21,Southern Ill.,Mount St. Mary's,H,73,63,-1.7,11.7
2016,11,29,Southern Ill.,Murray St.,H,89,85,-1.7,5.7
2016,12,14,Southern Ill.,Saint Louis,H,70,55,-1.7,16.7
2016,12,10,Southern Ill.,Sam Houston,H,73,79,-1.7,-4.3
2016,12,3,Southern Ill.,Texas Southern,H,74,70,-1.7,5.7
2017,1,21,Southern Ill.,UNI,H,57,58,-1.7,0.7
2016,12,22,Southern Ill.,UT Martin,H,78,70,-1.7,9.7
2017,2,15,Southern Ill.,Wichita St.,H,68,87,-1.7,-17.3
2016,11,11,Southern Ill.,Wright St.,H,81,85,-1.7,-2.3
2016,11,21,Southern Miss.,Alabama A&M,H,63,55,-4.8,12.8
2017,2,16,Southern Miss.,FIU,H,69,66,-4.8,7.8
2017,2,18,Southern Miss.,Fla. Atlantic,H,82,94,-4.8,-7.2
2017,1,1,Southern Miss.,Louisiana Tech,H,55,79,-4.8,-19.2
2017,2,2,Southern Miss.,Marshall,H,91,76,-4.8,19.8
2016,12,19,Southern Miss.,Mississippi St.,N,44,86,-4.8,-42
2017,1,19,Southern Miss.,North Texas,H,75,65,-4.8,14.8
2017,1,21,Southern Miss.,Rice,H,58,61,-4.8,1.8
2017,3,8,Southern Miss.,Rice,N,75,86,-4.8,-11
2016,12,22,Southern Miss.,San Diego St.,N,51,66,-4.8,-15
2016,12,23,Southern Miss.,SFA,N,64,67,-4.8,-3
2016,11,30,Southern Miss.,South Alabama,H,55,78,-4.8,-18.2
2016,12,10,Southern Miss.,Tulane,H,64,71,-4.8,-2.2
2017,1,7,Southern Miss.,UTEP,H,73,65,-4.8,12.8
2017,1,5,Southern Miss.,UTSA,H,77,59,-4.8,22.8
2017,2,4,Southern Miss.,Western Ky.,H,47,64,-4.8,-12.2
2017,2,18,Southern U.,Alabama A&M,H,77,64,-2,15
2017,2,20,Southern U.,Alabama St.,H,79,73,-2,8
2017,2,25,Southern U.,Alcorn,H,67,68,-2,1
2017,1,14,Southern U.,Ark.-Pine Bluff,H,76,75,-2,3
2017,2,4,Southern U.,Grambling,H,67,66,-2,3
2017,2,6,Southern U.,Jackson St.,H,88,75,-2,15
2017,3,7,Southern U.,Jackson St.,H,69,63,-2,8
2017,1,2,Southern U.,Prairie View,H,59,57,-2,4
2016,12,28,Southern U.,SE Louisiana,H,53,64,-2,-9
2016,11,22,Southern U.,Tennessee Tech,H,80,68,-2,14
2017,1,4,Southern U.,Texas Southern,H,74,82,-2,-6
2016,11,23,Southern Utah,Ball St.,N,83,94,1.8,-11
2016,11,21,Southern Utah,Coastal Carolina,N,68,83,1.8,-15
2017,3,2,Southern Utah,Eastern Wash.,H,75,91,1.8,-17.8
2017,3,4,Southern Utah,Idaho,H,75,84,1.8,-10.8
2016,12,17,Southern Utah,IU Indy,H,81,101,1.8,-21.8
2017,2,9,Southern Utah,Montana,H,55,70,1.8,-16.8
2017,2,11,Southern Utah,Montana St.,H,78,83,1.8,-6.8
2017,3,7,Southern Utah,Montana St.,N,109,105,1.8,4
2017,1,26,Southern Utah,North Dakota,H,89,91,1.8,-3.8
2017,2,18,Southern Utah,Northern Ariz.,H,84,68,1.8,14.2
2017,1,28,Southern Utah,Northern Colo.,H,71,89,1.8,-19.8
2017,1,14,Southern Utah,Portland St.,H,77,88,1.8,-12.8
2017,1,12,Southern Utah,Sacramento St.,H,83,88,1.8,-6.8
2016,11,30,Southern Utah,UNLV,H,81,89,1.8,-9.8
2016,12,19,St. Bonaventure,Army West Point,H,92,83,2.5,6.5
2016,12,3,St. Bonaventure,Buffalo,H,90,84,2.5,3.5
2016,12,22,St. Bonaventure,Canisius,H,101,106,2.5,-7.5
2016,11,22,St. Bonaventure,Central Mich.,N,102,71,2.5,31
2017,1,3,St. Bonaventure,Dayton,H,74,90,2.5,-18.5
2017,2,25,St. Bonaventure,Duquesne,H,80,77,2.5,0.5
2016,11,17,St. Bonaventure,Florida,N,66,73,2.5,-7
2017,1,14,St. Bonaventure,Fordham,N,73,53,2.5,20
2017,1,7,St. Bonaventure,George Mason,H,82,72,2.5,7.5
2017,2,15,St. Bonaventure,La Salle,H,83,65,2.5,15.5
2016,11,21,St. Bonaventure,Little Rock,N,65,68,2.5,-3
2017,3,4,St. Bonaventure,Massachusetts,H,60,56,2.5,1.5
2016,12,17,St. Bonaventure,Niagara,N,79,69,2.5,10
2016,11,23,St. Bonaventure,Pepperdine,N,89,63,2.5,26
2016,11,12,St. Bonaventure,Saint Francis,H,92,82,2.5,7.5
2017,1,24,St. Bonaventure,Saint Joseph's,H,67,63,2.5,1.5
2017,2,8,St. Bonaventure,Saint Louis,H,70,55,2.5,12.5
2016,11,30,St. Bonaventure,Siena,H,81,74,2.5,4.5
2016,12,10,St. Bonaventure,UNCW,H,80,81,2.5,-3.5
2017,2,4,St. Bonaventure,VCU,H,77,83,2.5,-8.5
2016,11,11,St. John's (NY),Bethune-Cookman,H,100,53,1.3,45.7
2016,11,14,St. John's (NY),Binghamton,H,77,61,1.3,14.7
2016,12,29,St. John's (NY),Butler,H,76,73,1.3,1.7
2017,1,4,St. John's (NY),Creighton,H,72,85,1.3,-14.3
2016,12,5,St. John's (NY),CSUN,H,76,70,1.3,4.7
2016,11,29,St. John's (NY),Delaware St.,H,72,79,1.3,-8.3
2017,1,16,St. John's (NY),DePaul,H,78,68,1.3,8.7
2016,12,8,St. John's (NY),Fordham,H,90,62,1.3,26.7
2017,2,25,St. John's (NY),Georgetown,H,86,80,1.3,4.7
2017,3,8,St. John's (NY),Georgetown,H,74,73,1.3,-0.3
2016,12,11,St. John's (NY),LIU,N,73,74,1.3,-1
2017,2,1,St. John's (NY),Marquette,H,86,72,1.3,12.7
2016,11,23,St. John's (NY),Michigan St.,N,62,73,1.3,-11
2016,11,25,St. John's (NY),Old Dominion,N,55,63,1.3,-8
2016,12,18,St. John's (NY),Penn St.,H,76,92,1.3,-17.3
2017,3,4,St. John's (NY),Providence,H,75,86,1.3,-12.3
2017,2,11,St. John's (NY),Seton Hall,H,78,70,1.3,6.7
2016,11,24,St. John's (NY),VCU,N,69,75,1.3,-6
2017,1,14,St. John's (NY),Villanova,H,57,70,1.3,-14.3
2017,1,29,St. John's (NY),Xavier,H,77,82,1.3,-6.3
2017,1,1,Stanford,Arizona,H,52,91,3.4,-42.4
2016,12,30,Stanford,Arizona St.,H,93,98,3.4,-8.4
2017,3,8,Stanford,Arizona St.,N,88,98,3.4,-10
2017,2,17,Stanford,California,H,73,68,3.4,1.6
2017,2,2,Stanford,Colorado,H,74,81,3.4,-10.4
2016,11,20,Stanford,Colorado St.,H,56,49,3.4,3.6
2016,11,15,Stanford,CSUN,H,96,69,3.4,23.6
2016,11,12,Stanford,Harvard,N,80,70,3.4,10
2016,12,22,Stanford,Idaho,H,86,80,3.4,2.6
2016,11,25,Stanford,Indiana St.,N,65,62,3.4,3
2016,11,24,Stanford,Miami (FL),N,53,67,3.4,-14
2017,2,25,Stanford,Oregon,H,73,75,3.4,-5.4
2017,2,22,Stanford,Oregon St.,H,79,66,3.4,9.6
2016,11,27,Stanford,Seton Hall,N,66,52,3.4,14
2016,11,30,Stanford,Saint Mary's (CA),H,51,66,3.4,-18.4
2017,2,4,Stanford,Utah,H,81,75,3.4,2.6
2017,1,14,Stanford,Washington,H,76,69,3.4,3.6
2017,1,12,Stanford,Washington St.,H,84,54,3.4,26.6
2016,11,17,Stanford,Weber St.,H,67,49,3.4,14.6
2017,1,7,Stetson,FGCU,H,88,89,-3.7,2.7
2016,11,14,Stetson,FIU,H,82,67,-3.7,18.7
2016,11,26,Stetson,Florida A&M,N,98,90,-3.7,8
2017,1,30,Stetson,Jacksonville,H,86,89,-3.7,0.7
2017,2,9,Stetson,Kennesaw St.,H,85,92,-3.7,-3.3
2017,2,11,Stetson,Lipscomb,H,85,97,-3.7,-8.3
2017,1,19,Stetson,NJIT,H,82,76,-3.7,9.7
2017,1,28,Stetson,North Florida,H,88,74,-3.7,17.7
2016,12,18,Stetson,Purdue Fort Wayne,H,74,93,-3.7,-15.3
2016,11,25,Stetson,Radford,N,66,80,-3.7,-14
2016,12,10,Stetson,South Alabama,H,87,78,-3.7,12.7
2016,11,18,Stetson,The Citadel,H,112,116,-3.7,-0.3
2017,1,21,Stetson,USC Upstate,H,86,97,-3.7,-7.3
2017,2,18,Stony Brook,Binghamton,H,76,55,-3.5,24.5
2017,3,1,Stony Brook,Binghamton,H,70,60,-3.5,13.5
2016,11,11,Stony Brook,Columbia,H,66,73,-3.5,-3.5
2016,11,26,Stony Brook,Hampton,N,76,66,-3.5,10
2016,12,6,Stony Brook,Lehigh,H,62,57,-3.5,8.5
2016,11,30,Stony Brook,Loyola Maryland,H,70,71,-3.5,2.5
2017,2,12,Stony Brook,Maine,H,67,66,-3.5,4.5
2017,2,1,Stony Brook,New Hampshire,H,64,61,-3.5,6.5
2016,12,28,Stony Brook,NJIT,H,61,64,-3.5,0.5
2016,12,3,Stony Brook,Northeastern,H,77,75,-3.5,5.5
2016,12,10,Stony Brook,Rutgers,H,66,71,-3.5,-1.5
2017,1,8,Stony Brook,UAlbany,H,72,70,-3.5,5.5
2017,3,6,Stony Brook,UAlbany,H,56,63,-3.5,-3.5
2017,2,6,Stony Brook,UMass Lowell,H,83,72,-3.5,14.5
2017,1,25,Stony Brook,UMBC,H,83,73,-3.5,13.5
2017,1,28,Stony Brook,Vermont,H,64,71,-3.5,-3.5
2017,1,14,Syracuse,Boston College,H,76,53,-2.8,25.8
2016,12,10,Syracuse,Boston U.,H,99,77,-2.8,24.8
2016,11,11,Syracuse,Colgate,H,83,55,-2.8,30.8
2016,12,27,Syracuse,Cornell,H,80,56,-2.8,26.8
2017,2,22,Syracuse,Duke,H,78,75,-2.8,5.8
2016,12,19,Syracuse,Eastern Mich.,H,105,57,-2.8,50.8
2017,1,28,Syracuse,Florida St.,H,82,72,-2.8,12.8
2016,12,17,Syracuse,Georgetown,H,71,78,-2.8,-4.2
2017,3,4,Syracuse,Georgia Tech,H,90,61,-2.8,31.8
2016,11,15,Syracuse,Holy Cross,H,90,46,-2.8,46.8
2017,2,13,Syracuse,Louisville,H,72,76,-2.8,-1.2
2017,1,4,Syracuse,Miami (FL),H,70,55,-2.8,17.8
2017,3,8,Syracuse,Miami (FL),N,57,62,-2.8,-5
2016,11,18,Syracuse,Monmouth,H,71,50,-2.8,23.8
2016,12,3,Syracuse,North Florida,H,77,71,-2.8,8.8
2017,1,7,Syracuse,Pittsburgh,H,77,66,-2.8,13.8
2016,11,26,Syracuse,South Carolina,N,50,64,-2.8,-14
2016,11,22,Syracuse,South Carolina St.,H,101,59,-2.8,44.8
2016,12,21,Syracuse,St. John's (NY),H,60,93,-2.8,-30.2
2016,12,5,Syracuse,UConn,N,50,52,-2.8,-2
2017,2,4,Syracuse,Virginia,H,66,62,-2.8,6.8
2017,1,24,Syracuse,Wake Forest,H,81,76,-2.8,7.8
2016,11,14,TCU,Alabama St.,H,98,62,7.1,28.9
2016,12,3,TCU,Arkansas St.,H,77,54,7.1,15.9
2017,1,28,TCU,Auburn,H,80,88,7.1,-15.1
2017,1,21,TCU,Baylor,H,53,62,7.1,-16.1
2016,12,21,TCU,Bradley,H,74,42,7.1,24.9
2016,11,21,TCU,Illinois St.,H,80,71,7.1,1.9
2017,1,14,TCU,Iowa St.,H,84,77,7.1,-0.1
2016,11,18,TCU,Jacksonville St.,H,79,60,7.1,11.9
2016,12,30,TCU,Kansas,H,80,86,7.1,-13.1
2017,3,1,TCU,Kansas St.,H,74,75,7.1,-8.1
2017,1,3,TCU,Oklahoma,H,60,57,7.1,-4.1
2017,3,8,TCU,Oklahoma,N,82,63,7.1,19
2017,2,15,TCU,Oklahoma St.,H,68,71,7.1,-10.1
2017,2,4,TCU,Texas,H,78,63,7.1,7.9
2016,12,18,TCU,Texas Southern,H,96,59,7.1,29.9
2017,2,7,TCU,Texas Tech,H,62,61,7.1,-6.1
2016,11,30,TCU,Washington,H,86,71,7.1,7.9
2016,11,26,TCU,Washington,N,93,80,7.1,13
2017,2,25,TCU,West Virginia,H,60,61,7.1,-8.1
2016,12,10,TCU,Wofford,H,72,63,7.1,1.9
2016,12,28,Temple,Cincinnati,H,50,56,-0.9,-5.1
2016,12,10,Temple,DePaul,N,74,65,-0.9,9
2017,1,7,Temple,East Carolina,H,81,62,-0.9,19.9
2016,11,24,Temple,Florida St.,N,89,86,-0.9,3
2016,12,7,Temple,George Washington,H,63,66,-0.9,-2.1
2016,11,11,Temple,La Salle,H,97,92,-0.9,5.9
2016,11,20,Temple,Manhattan,H,88,67,-0.9,21.9
2017,1,25,Temple,Memphis,H,77,66,-0.9,11.9
2016,11,14,Temple,New Hampshire,H,52,57,-0.9,-4.1
2016,12,17,Temple,NJIT,H,68,63,-0.9,5.9
2016,12,3,Temple,Pennsylvania,H,70,62,-0.9,8.9
2017,2,9,Temple,SMU,H,50,66,-0.9,-15.1
2017,2,5,Temple,South Fla.,H,83,74,-0.9,9.9
2017,2,25,Temple,Tulane,H,86,76,-0.9,10.9
2017,1,14,Temple,Tulsa,H,68,70,-0.9,-1.1
2017,2,22,Temple,UCF,H,69,71,-0.9,-1.1
2017,2,19,Temple,UConn,H,63,64,-0.9,-0.1
2016,11,25,Temple,West Virginia,N,81,77,-0.9,4
2016,12,22,Temple,Yale,H,83,77,-0.9,6.9
2017,3,4,Tennessee,Alabama,H,59,54,9.6,-4.6
2016,11,15,Tennessee,App State,H,103,94,9.6,-0.6
2017,1,3,Tennessee,Arkansas,H,78,82,9.6,-13.6
2016,11,11,Tennessee,Chattanooga,H,69,82,9.6,-22.6
2017,2,11,Tennessee,Georgia,H,75,76,9.6,-10.6
2016,12,3,Tennessee,Georgia Tech,H,81,58,9.6,13.4
2016,12,18,Tennessee,Gonzaga,N,76,86,9.6,-10
2017,1,28,Tennessee,Kansas St.,H,70,58,9.6,2.4
2017,1,24,Tennessee,Kentucky,H,82,80,9.6,-7.6
2016,12,15,Tennessee,Lipscomb,H,92,77,9.6,5.4
2017,1,21,Tennessee,Mississippi St.,H,91,74,9.6,7.4
2017,2,18,Tennessee,Missouri,H,90,70,9.6,10.4
2017,2,8,Tennessee,Ole Miss,H,75,66,9.6,-0.6
2016,11,22,Tennessee,Oregon,N,65,69,9.6,-4
2016,12,6,Tennessee,Presbyterian,H,90,50,9.6,30.4
2017,1,11,Tennessee,South Carolina,H,60,70,9.6,-19.6
2016,12,13,Tennessee,Tennessee Tech,H,74,68,9.6,-3.6
2017,2,22,Tennessee,Vanderbilt,H,56,67,9.6,-20.6
2016,11,21,Tennessee,Wisconsin,N,62,74,9.6,-12
2016,12,14,Tennessee St.,Alabama St.,H,68,46,-8.6,30.6
2017,1,28,Tennessee St.,Belmont,H,76,93,-8.6,-8.4
2017,2,2,Tennessee St.,Eastern Ill.,H,67,77,-8.6,-1.4
2017,2,18,Tennessee St.,Eastern Ky.,H,68,66,-8.6,10.6
2017,1,21,Tennessee St.,Jacksonville St.,H,79,86,-8.6,1.6
2017,1,2,Tennessee St.,Kennesaw St.,H,73,76,-8.6,5.6
2017,2,16,Tennessee St.,Morehead St.,H,64,52,-8.6,20.6
2016,11,12,Tennessee St.,Northern Ariz.,N,69,65,-8.6,4
2017,1,5,Tennessee St.,Southeast Mo. St.,H,65,62,-8.6,11.6
2017,3,1,Tennessee St.,Southeast Mo. St.,N,75,78,-8.6,-3
2017,1,19,Tennessee St.,Tennessee Tech,H,74,80,-8.6,2.6
2016,11,11,Tennessee St.,UC Davis,N,78,64,-8.6,14
2017,1,7,Tennessee St.,UT Martin,H,76,65,-8.6,19.6
2016,11,17,Tennessee Tech,Alabama A&M,H,95,61,-12.4,46.4
2017,1,5,Tennessee Tech,Austin Peay,H,76,67,-12.4,21.4
2017,2,11,Tennessee Tech,Belmont,H,83,70,-12.4,25.4
2016,11,14,Tennessee Tech,Central Mich.,H,74,86,-12.4,0.4
2017,1,28,Tennessee Tech,Eastern Ky.,H,66,79,-12.4,-0.6
2016,12,19,Tennessee Tech,Furman,H,62,68,-12.4,6.4
2017,1,14,Tennessee Tech,Jacksonville St.,H,59,74,-12.4,-2.6
2016,12,17,Tennessee Tech,Lipscomb,H,79,81,-12.4,10.4
2017,1,26,Tennessee Tech,Morehead St.,H,76,73,-12.4,15.4
2017,1,7,Tennessee Tech,Murray St.,H,71,67,-12.4,16.4
2017,3,1,Tennessee Tech,Murray St.,N,84,85,-12.4,-1
2016,11,20,Tennessee Tech,Sam Houston,H,71,78,-12.4,5.4
2017,2,9,Tennessee Tech,Tennessee St.,H,59,72,-12.4,-0.6
2017,2,1,Tennessee Tech,UT Martin,H,46,75,-12.4,-16.6
2016,12,2,Texas,Alabama,H,77,68,7.8,1.2
2016,12,17,Texas,Arkansas,N,74,77,7.8,-3
2017,3,4,Texas,Baylor,H,64,75,7.8,-18.8
2016,11,22,Texas,Colorado,N,54,68,7.8,-14
2016,11,17,Texas,Eastern Wash.,H,85,52,7.8,25.2
2017,2,7,Texas,Iowa St.,H,67,65,7.8,-5.8
2017,2,25,Texas,Kansas,H,67,77,7.8,-17.8
2017,2,18,Texas,Kansas St.,H,61,64,7.8,-10.8
2016,12,27,Texas,Kent St.,H,58,63,7.8,-12.8
2016,12,10,Texas,Long Beach St.,H,71,65,7.8,-1.8
2016,11,21,Texas,Northwestern,N,58,77,7.8,-19
2017,1,23,Texas,Oklahoma,H,84,83,7.8,-6.8
2017,1,4,Texas,Oklahoma St.,H,82,79,7.8,-4.8
2017,1,11,Texas,TCU,H,61,64,7.8,-10.8
2017,2,1,Texas,Texas Tech,H,62,58,7.8,-3.8
2017,3,8,Texas,Texas Tech,N,61,52,7.8,9
2016,12,21,Texas,UAB,H,96,60,7.8,28.2
2016,11,11,Texas,UIW,H,78,73,7.8,-2.8
2016,11,29,Texas,UT Arlington,H,61,72,7.8,-18.8
2017,1,14,Texas,West Virginia,H,72,74,7.8,-9.8
2016,12,5,Texas A&M,A&M-Corpus Christi,H,86,69,6,11
2017,2,25,Texas A&M,Alabama,H,56,53,6,-3
2016,11,14,Texas A&M,American,H,76,53,6,17
2016,12,17,Texas A&M,Arizona,N,63,67,6,-4
2017,1,17,Texas A&M,Arkansas,H,60,62,6,-8
2017,2,18,Texas A&M,Auburn,H,81,62,6,13
2016,11,24,Texas A&M,CSUN,N,95,73,6,22
2016,12,7,Texas A&M,Denver,H,80,58,6,16
2017,1,21,Texas A&M,Georgia,H,63,62,6,-5
2017,3,4,Texas A&M,Kentucky,H,63,71,6,-14
2017,1,11,Texas A&M,LSU,H,92,62,6,24
2017,2,8,Texas A&M,Missouri,H,76,73,6,-3
2016,11,11,Texas A&M,Northwestern St.,H,72,44,6,22
2016,12,21,Texas A&M,Saint Francis,H,81,58,6,17
2016,12,10,Texas A&M,South Carolina St.,H,83,76,6,1
2016,11,18,Texas A&M,Southern California,H,63,65,6,-8
2016,12,29,Texas A&M,Tennessee,H,63,73,6,-16
2016,11,27,Texas A&M,UCLA,N,67,74,6,-7
2017,1,31,Texas A&M,Vanderbilt,H,54,68,6,-20
2016,11,25,Texas A&M,Virginia Tech,N,68,65,6,3
2017,1,30,Texas Southern,Alabama A&M,H,92,47,-7.3,52.3
2017,3,7,Texas Southern,Alabama St.,H,87,72,-7.3,22.3
2017,1,28,Texas Southern,Alabama St.,H,70,68,-7.3,9.3
2017,3,2,Texas Southern,Alcorn,H,94,88,-7.3,13.3
2017,2,18,Texas Southern,Ark.-Pine Bluff,H,78,40,-7.3,45.3
2017,1,14,Texas Southern,Grambling,H,76,55,-7.3,28.3
