year,month,day,team,opponent,location,teamscore,oppscore
2023,12,6,Southern Ind.,Purdue Fort Wayne,H,57,70
2023,12,2,Southern Ind.,Bowling Green,H,52,54
2024,3,6,Southern Ind.,Tennessee St.,N,64,78
2024,2,10,Southern Miss.,Western Mich.,H,86,54
2023,12,9,Southern Miss.,Northwestern St.,H,83,74
2024,2,24,Southern Miss.,Louisiana,H,82,71
2024,1,6,Southern Miss.,James Madison,H,81,71
2024,1,4,Southern Miss.,Georgia St.,H,79,73
2024,2,7,Southern Miss.,Old Dominion,H,78,73
2024,2,17,Southern Miss.,Texas St.,H,78,74
2024,1,17,Southern Miss.,Arkansas St.,H,69,66
2024,1,20,Southern Miss.,Troy,H,64,63
2024,2,22,Southern Miss.,South Alabama,H,64,83
2024,2,15,Southern Miss.,ULM,H,59,68
2023,11,22,Southern Miss.,South Dakota St.,H,54,65
2023,12,23,Southern Miss.,Ole Miss,N,72,89
2023,11,20,Southern Miss.,Cal St. Fullerton,N,67,74
2023,11,19,Southern Miss.,Utah Valley,N,65,67
2024,3,7,Southern Miss.,Texas St.,N,59,75
2024,1,27,Southern U.,Ark.-Pine Bluff,H,80,66
2024,1,8,Southern U.,Prairie View,H,79,58
2024,1,29,Southern U.,Mississippi Val.,H,78,54
2024,2,12,Southern U.,Alabama St.,H,73,62
2023,12,9,Southern U.,Southeastern La.,H,69,44
2024,2,10,Southern U.,Alabama A&M,H,69,62
2024,3,2,Southern U.,Bethune-Cookman,H,61,67
2024,1,6,Southern U.,Texas Southern,H,58,51
2024,3,4,Southern U.,Florida A&M,H,58,44
2024,2,24,Southern U.,Grambling,H,57,63
2024,3,2,Southern Utah,Tarleton St.,H,83,88
2023,12,9,Southern Utah,Idaho St.,H,82,74
2024,1,13,Southern Utah,SFA,H,82,84
2024,2,3,Southern Utah,UTRGV,H,79,59
2024,1,4,Southern Utah,Grand Canyon,H,75,96
2024,1,18,Southern Utah,Utah Tech,H,75,65
2024,2,17,Southern Utah,Utah Valley,H,75,78
2023,12,22,Southern Utah,Middle Tenn.,H,69,63
2024,2,1,Southern Utah,UT Arlington,H,68,76
2024,2,15,Southern Utah,Seattle U,H,68,78
2024,2,29,Southern Utah,Abilene Christian,H,68,77
2023,11,29,Southern Utah,California Baptist,H,66,91
2023,11,22,Southern Utah,Texas St.,N,74,67
2024,1,17,St. Bonaventure,Rhode Island,H,99,64
2024,1,26,St. Bonaventure,Saint Joseph's,H,91,72
2023,11,25,St. Bonaventure,Miami (OH),H,90,60
2023,12,22,St. Bonaventure,Binghamton,H,90,64
2023,12,9,St. Bonaventure,Siena,H,89,56
2024,2,17,St. Bonaventure,Davidson,H,81,80
2024,2,7,St. Bonaventure,Massachusetts,H,79,73
2024,2,27,St. Bonaventure,Loyola Chicago,H,79,64
2024,1,13,St. Bonaventure,Fordham,H,74,80
2023,11,6,St. Bonaventure,Longwood,H,73,69
2024,2,10,St. Bonaventure,Duquesne,H,69,75
2023,11,11,St. Bonaventure,Canisius,H,67,70
2023,11,22,St. Bonaventure,Bucknell,H,67,61
2024,1,30,St. Bonaventure,VCU,H,67,62
2023,11,16,St. Bonaventure,Oklahoma St.,N,66,64
2023,12,30,St. Bonaventure,Akron,N,62,61
2023,11,17,St. Bonaventure,Auburn,N,60,77
2023,12,16,St. Bonaventure,Fla. Atlantic,N,54,64
2023,11,25,St. John's (NY),Holy Cross,H,91,45
2023,11,7,St. John's (NY),Stony Brook,H,90,74
2024,1,2,St. John's (NY),Butler,H,86,70
2023,12,6,St. John's (NY),Sacred Heart,H,85,50
2024,2,6,St. John's (NY),DePaul,H,85,57
2023,12,30,St. John's (NY),Hofstra,H,84,79
2023,12,20,St. John's (NY),Xavier,H,81,66
2024,2,25,St. John's (NY),Creighton,H,80,66
2023,12,16,St. John's (NY),Fordham,H,77,55
2024,1,10,St. John's (NY),Providence,H,75,73
2023,11,13,St. John's (NY),Michigan,H,73,89
2024,1,20,St. John's (NY),Marquette,H,72,73
2024,1,24,St. John's (NY),Villanova,H,70,50
2024,2,3,St. John's (NY),UConn,H,64,77
2024,2,18,St. John's (NY),Seton Hall,H,62,68
2023,11,19,St. John's (NY),Utah,N,91,82
2023,11,17,St. John's (NY),Dayton,N,81,88
2023,12,10,St. John's (NY),Boston College,N,80,86
2023,11,16,St. John's (NY),North Texas,N,53,52
2024,2,29,St. Thomas (MN),Omaha,H,88,61
2024,2,8,St. Thomas (MN),Oral Roberts,H,85,63
2024,2,17,St. Thomas (MN),South Dakota,H,83,80
2024,3,2,St. Thomas (MN),Denver,H,83,58
2024,1,11,St. Thomas (MN),South Dakota St.,H,80,81
2024,1,25,St. Thomas (MN),North Dakota St.,H,79,66
2023,12,31,St. Thomas (MN),Kansas City,H,77,56
2023,12,6,St. Thomas (MN),Milwaukee,H,75,71
2024,1,27,St. Thomas (MN),North Dakota,H,64,74
2024,1,6,St. Thomas (MN),Sacramento St.,H,63,50
2023,11,10,St. Thomas (MN),Idaho St.,H,54,53
2023,11,19,St. Thomas (MN),Portland St.,N,76,70
2023,11,17,St. Thomas (MN),Cal Poly,N,60,61
2023,12,31,Stanford,Arizona,H,100,82
2024,2,10,Stanford,Southern California,H,99,68
2023,11,17,Stanford,Eastern Wash.,H,95,70
2023,11,10,Stanford,Sacramento St.,H,91,73
2024,1,20,Stanford,Washington,H,90,80
2023,11,6,Stanford,CSUN,H,88,79
2023,12,3,Stanford,San Diego,H,88,64
2023,12,17,Stanford,Idaho,H,82,64
2024,3,7,Stanford,California,H,80,58
2024,1,14,Stanford,Utah,H,79,73
2023,11,14,Stanford,Santa Clara,H,77,89
2024,1,18,Stanford,Washington St.,H,75,89
2024,2,7,Stanford,UCLA,H,74,82
2023,12,29,Stanford,Arizona St.,H,73,76
2024,2,24,Stanford,Oregon St.,H,73,85
2024,2,22,Stanford,Oregon,H,65,78
2023,11,23,Stanford,Michigan,N,78,83
2023,11,22,Stanford,Arkansas,N,74,77
2023,11,24,Stanford,UNI,N,51,73
2024,3,7,Stetson,Jacksonville,H,88,87
2024,2,10,Stetson,Eastern Ky.,H,87,79
2024,2,24,Stetson,Kennesaw St.,H,84,72
2024,1,25,Stetson,Austin Peay,H,83,82
2024,3,5,Stetson,Queens (NC),H,83,71
2024,1,27,Stetson,Lipscomb,H,80,59
2023,12,29,Stetson,Charlotte,H,79,75
2024,1,4,Stetson,North Florida,H,75,74
2024,2,22,Stetson,Queens (NC),H,75,83
2024,1,6,Stetson,Jacksonville,H,71,55
2024,1,15,Stetson,Chicago St.,H,70,77
2024,2,17,Stetson,FGCU,H,61,60
2023,11,20,Stetson,Milwaukee,N,85,67
2023,11,21,Stetson,Central Mich.,N,71,61
2023,11,29,Stonehill,UMass Lowell,H,74,80
2024,2,24,Stonehill,Saint Francis (PA),H,72,63
2024,2,3,Stonehill,Wagner,H,71,61
2024,1,19,Stonehill,Fairleigh Dickinson,H,69,76
2024,1,6,Stonehill,LIU,H,68,73
2023,12,2,Stonehill,Binghamton,H,64,79
2024,2,15,Stonehill,Merrimack,H,63,66
2024,1,4,Stonehill,Central Conn. St.,H,59,74
2023,11,9,Stonehill,Army West Point,H,57,44
2024,2,8,Stonehill,Le Moyne,H,57,88
2024,2,29,Stonehill,Sacred Heart,H,51,79
2024,2,15,Stony Brook,Hampton,H,93,73
2024,1,6,Stony Brook,Col. of Charleston,H,87,93
2023,12,9,Stony Brook,Bryant,H,86,75
2024,1,27,Stony Brook,UNCW,H,86,78
2023,12,13,Stony Brook,Norfolk St.,H,84,78
2023,12,6,Stony Brook,Stonehill,H,81,63
2024,2,22,Stony Brook,N.C. A&T,H,80,64
2024,3,2,Stony Brook,Delaware,H,79,56
2024,2,24,Stony Brook,William & Mary,H,75,62
2024,1,22,Stony Brook,Hofstra,H,74,80
2024,1,25,Stony Brook,Monmouth,H,72,65
2023,12,29,Stony Brook,Brown,H,69,65
2023,12,2,Stony Brook,Wagner,H,59,60
2024,2,3,Stony Brook,Northeastern,H,59,55
2023,11,20,Stony Brook,Rider,H,55,48
2024,2,7,Syracuse,Louisville,H,94,92
2023,11,8,Syracuse,Canisius,H,89,77
2024,2,24,Syracuse,Notre Dame,H,88,85
2024,2,13,Syracuse,North Carolina,H,86,79
2024,2,27,Syracuse,Virginia Tech,H,84,71
2023,11,6,Syracuse,New Hampshire,H,83,72
2023,12,21,Syracuse,Niagara,H,83,71
2023,12,5,Syracuse,Cornell,H,81,70
2023,12,30,Syracuse,Pittsburgh,H,81,73
2023,11,28,Syracuse,LSU,H,80,57
2023,11,14,Syracuse,Colgate,H,79,75
2024,1,27,Syracuse,NC State,H,77,65
2024,1,20,Syracuse,Miami (FL),H,72,69
2024,1,10,Syracuse,Boston College,H,69,59
2024,1,23,Syracuse,Florida St.,H,69,85
2024,2,10,Syracuse,Clemson,H,68,77
2023,12,17,Syracuse,Oregon,N,83,63
2023,11,21,Syracuse,Gonzaga,N,57,76
2023,11,20,Syracuse,Tennessee,N,56,73
2024,1,27,Tarleton St.,Utah Tech,H,86,68
2024,2,24,Tarleton St.,California Baptist,H,82,65
2024,1,18,Tarleton St.,Abilene Christian,H,79,71
2024,1,4,Tarleton St.,UT Arlington,H,78,76
2023,12,2,Tarleton St.,UTRGV,H,77,75
2024,2,22,Tarleton St.,Grand Canyon,H,77,74
2024,2,3,Tarleton St.,SFA,H,75,64
2024,1,25,Tarleton St.,Southern Utah,H,70,73
2023,12,18,Tarleton St.,Jacksonville St.,H,62,65
2024,3,7,Tarleton St.,Utah Valley,H,60,63
2023,11,20,Tarleton St.,Austin Peay,N,66,59
2023,11,22,Tarleton St.,CSU Bakersfield,N,59,40
2023,11,6,TCU,Southern U.,H,108,75
2023,11,27,TCU,Houston Christian,H,101,64
2023,11,21,TCU,Alcorn,H,93,74
2023,11,14,TCU,UTRGV,H,88,55
2023,11,17,TCU,Mississippi Val.,H,86,52
2024,1,30,TCU,Texas Tech,H,85,78
2023,11,9,TCU,Omaha,H,82,60
2024,2,12,TCU,West Virginia,H,81,65
2024,1,10,TCU,Oklahoma,H,80,71
2024,1,1,TCU,Tex. A&M-Commerce,H,77,42
2024,2,24,TCU,Cincinnati,H,75,57
2024,1,20,TCU,Iowa St.,H,72,73
2024,1,13,TCU,Houston,H,68,67
2024,2,3,TCU,Texas,H,66,77
2024,2,26,TCU,Baylor,H,54,62
2023,12,21,TCU,Old Dominion,N,111,87
2023,12,16,TCU,Arizona St.,N,79,59
2023,12,22,TCU,Nevada,N,75,88
2023,12,9,TCU,Clemson,N,66,74
2023,11,29,Temple,La Salle,H,106,99
2023,11,6,Temple,UMES,H,85,65
2024,2,18,Temple,UTSA,H,83,77
2024,2,8,Temple,Memphis,H,77,84
2023,11,22,Temple,Ole Miss,H,76,77
2023,11,18,Temple,Columbia,H,73,78
2024,3,7,Temple,UAB,H,72,100
2024,2,11,Temple,Charlotte,H,70,73
2024,1,24,Temple,South Fla.,H,69,75
2024,1,7,Temple,Wichita St.,H,68,61
2024,3,2,Temple,Tulsa,H,67,72
2024,1,20,Temple,Rice,H,66,69
2024,1,10,Temple,East Carolina,H,62,73
2023,12,10,Temple,UAlbany,N,78,73
2023,12,2,Temple,Saint Joseph's,N,65,74
2023,12,22,Temple,Old Dominion,N,63,78
2023,12,21,Temple,Nevada,N,56,80
2023,12,24,Temple,Portland,N,55,54
2024,2,28,Tennessee,Auburn,H,92,84
2024,1,20,Tennessee,Alabama,H,91,71
2024,1,6,Tennessee,Ole Miss,H,90,64
2024,2,7,Tennessee,LSU,H,88,68
2024,2,17,Tennessee,Vanderbilt,H,88,53
2023,12,5,Tennessee,George Mason,H,87,66
2024,1,2,Tennessee,Norfolk St.,H,87,50
2023,12,9,Tennessee,Illinois,H,86,79
2024,2,24,Tennessee,Texas A&M,H,86,51
2024,1,16,Tennessee,Florida,H,85,66
2023,11,14,Tennessee,Wofford,H,82,61
2023,11,6,Tennessee,Tennessee Tech,H,80,42
2023,12,12,Tennessee,Ga. Southern,H,74,56
2023,12,21,Tennessee,Tarleton St.,H,65,46
2024,1,30,Tennessee,South Carolina,H,59,63
2023,12,16,Tennessee,NC State,N,79,70
2023,11,20,Tennessee,Syracuse,N,73,56
2023,11,21,Tennessee,Purdue,N,67,71
2023,11,22,Tennessee,Kansas,N,60,69
2023,12,30,Tennessee St.,Little Rock,H,90,82
2024,1,18,Tennessee St.,Tennessee Tech,H,85,53
2024,2,3,Tennessee St.,Southern Ind.,H,79,74
2024,2,22,Tennessee St.,Eastern Ill.,H,78,73
2024,2,24,Tennessee St.,SIUE,H,76,71
2023,12,28,Tennessee St.,UT Martin,H,75,91
2024,1,13,Tennessee St.,Lindenwood,H,75,60
2023,12,2,Tennessee St.,Austin Peay,H,69,65
2024,2,17,Tennessee St.,Western Ill.,H,61,68
2024,2,1,Tennessee St.,Morehead St.,H,49,68
2023,11,25,Tennessee St.,Southeastern La.,N,91,77
2024,3,6,Tennessee St.,Southern Ind.,N,78,64
2023,11,24,Tennessee St.,Mercer,N,59,60
2024,3,7,Tennessee St.,Western Ill.,N,59,61
2024,2,22,Tennessee Tech,SIUE,H,77,78
2023,12,28,Tennessee Tech,Little Rock,H,75,81
2024,2,24,Tennessee Tech,Eastern Ill.,H,75,67
2023,12,30,Tennessee Tech,UT Martin,H,73,81
2024,2,1,Tennessee Tech,Southern Ind.,H,71,74
2023,12,16,Tennessee Tech,North Ala.,H,70,67
2024,1,13,Tennessee Tech,Southeast Mo. St.,H,70,59
2024,2,13,Tennessee Tech,Tennessee St.,H,70,50
2023,11,14,Tennessee Tech,Lipscomb,H,65,96
2023,11,28,Tennessee Tech,Western Caro.,H,65,69
2024,2,3,Tennessee Tech,Morehead St.,H,60,67
2024,2,15,Tennessee Tech,Western Ill.,H,55,62
2023,12,11,Tex. A&M-Commerce,Northern Colo.,H,101,99
2023,11,20,Tex. A&M-Commerce,Stonehill,H,97,86
2024,2,10,Tex. A&M-Commerce,New Orleans,H,89,83
2024,1,27,Tex. A&M-Commerce,Nicholls,H,84,87
2024,3,6,Tex. A&M-Commerce,Northwestern St.,H,83,80
2024,2,12,Tex. A&M-Commerce,Southeastern La.,H,77,79
2024,1,31,Tex. A&M-Commerce,UIW,H,71,66
2024,1,6,Tex. A&M-Commerce,McNeese,H,67,73
2024,1,13,Tex. A&M-Commerce,Houston Christian,H,65,69
2023,11,26,Tex. A&M-Commerce,Denver,H,61,71
2024,1,29,Tex. A&M-Commerce,A&M-Corpus Christi,H,54,69
2024,3,4,Tex. A&M-Commerce,Lamar University,H,53,70
2024,2,10,Texas,West Virginia,H,94,58
2023,11,6,Texas,UIW,H,88,56
2023,11,10,Texas,Delaware St.,H,86,59
2023,11,26,Texas,Wyoming,H,86,63
2024,3,2,Texas,Oklahoma St.,H,81,65
2023,11,15,Texas,Rice,H,80,64
2024,1,1,Texas,UT Arlington,H,79,62
2023,11,30,Texas,Texas St.,H,77,58
2023,12,9,Texas,Houston Christian,H,77,50
2024,1,20,Texas,Baylor,H,75,73
2023,12,29,Texas,UNC Greensboro,H,72,37
2024,1,29,Texas,Houston,H,72,76
2023,12,22,Texas,A&M-Corpus Christi,H,71,55
2024,1,17,Texas,UCF,H,71,77
2024,1,6,Texas,Texas Tech,H,67,78
2024,2,6,Texas,Iowa St.,H,65,70
2024,2,19,Texas,Kansas St.,H,62,56
2023,12,16,Texas,LSU,N,96,85
2023,11,19,Texas,Louisville,N,81,80
2023,11,20,Texas,UConn,N,71,81
2024,1,13,Texas A&M,Kentucky,H,97,92
2023,12,6,Texas A&M,DePaul,H,89,64
2024,2,10,Texas A&M,Tennessee,H,85,69
2023,12,22,Texas A&M,Houston Christian,H,79,52
2023,12,30,Texas A&M,Prairie View,H,79,54
2023,11,6,Texas A&M,Tex. A&M-Commerce,H,78,46
2023,12,10,Texas A&M,Memphis,H,75,81
2024,3,6,Texas A&M,Mississippi St.,H,75,69
2023,11,17,Texas A&M,Oral Roberts,H,74,66
2024,2,20,Texas A&M,Arkansas,H,71,78
2024,1,27,Texas A&M,Ole Miss,H,68,71
2024,2,28,Texas A&M,South Carolina,H,68,70
2024,2,3,Texas A&M,Florida,H,67,66
2024,1,23,Texas A&M,Missouri,H,63,57
2024,1,6,Texas A&M,LSU,H,53,68
2023,11,23,Texas A&M,Penn St.,N,89,77
2023,11,24,Texas A&M,Fla. Atlantic,N,89,96
2023,11,26,Texas A&M,Iowa St.,N,73,69
2023,12,16,Texas A&M,Houston,N,66,70
2024,1,15,Texas Southern,Mississippi Val.,H,93,61
2024,1,27,Texas Southern,Alabama A&M,H,85,69
2024,3,2,Texas Southern,Jackson St.,H,80,70
2024,3,4,Texas Southern,Alcorn,H,79,82
2024,2,19,Texas Southern,Southern U.,H,68,56
2024,1,13,Texas Southern,Ark.-Pine Bluff,H,67,70
2023,12,21,Texas Southern,Samford,H,65,87
2024,2,17,Texas Southern,Grambling,H,63,66
2024,1,29,Texas Southern,Alabama St.,H,56,55
2023,12,16,Texas Southern,N.C. A&T,N,79,85
2023,12,17,Texas Southern,Howard,N,79,78
2024,3,1,Texas St.,Troy,H,82,79
2024,1,6,Texas St.,Marshall,H,75,79
2024,2,1,Texas St.,South Alabama,H,74,66
2024,2,27,Texas St.,ULM,H,73,55
2023,11,17,Texas St.,UTSA,H,72,62
2024,1,20,Texas St.,Arkansas St.,H,72,79
2024,1,17,Texas St.,Louisiana,H,68,86
2024,2,10,Texas St.,Ball St.,H,68,60
2024,1,4,Texas St.,Coastal Carolina,H,63,71
2024,2,7,Texas St.,App State,H,63,56
2024,2,3,Texas St.,Southern Miss.,H,60,55
2024,3,5,Texas St.,Old Dominion,N,92,83
2024,3,7,Texas St.,Southern Miss.,N,75,59
2023,11,22,Texas St.,Southern Utah,N,67,74
2023,11,21,Texas St.,McNeese,N,48,59
2023,12,28,Texas Tech,Sam Houston,H,96,60
2024,1,9,Texas Tech,Oklahoma St.,H,90,73
2023,12,6,Texas Tech,Omaha,H,87,58
2024,1,1,Texas Tech,North Ala.,H,85,57
2024,1,20,Texas Tech,BYU,H,85,78
2023,12,12,Texas Tech,Oral Roberts,H,82,76
2024,2,20,Texas Tech,TCU,H,82,81
2024,2,12,Texas Tech,Kansas,H,79,50
2023,12,21,Texas Tech,UT Arlington,H,77,66
2023,11,8,Texas Tech,Tex. A&M-Commerce,H,73,46
2023,11,16,Texas Tech,A&M-Corpus Christi,H,73,64
2024,2,3,Texas Tech,Cincinnati,H,72,75
2024,2,27,Texas Tech,Texas,H,69,81
2024,2,10,Texas Tech,UCF,H,66,59
2024,1,13,Texas Tech,Kansas St.,H,60,59
2023,11,12,Texas Tech,San Jose St.,H,56,42
2023,12,16,Texas Tech,Vanderbilt,N,76,54
2023,11,24,Texas Tech,Michigan,N,73,57
2023,11,23,Texas Tech,UNI,N,72,70
2023,11,22,Texas Tech,Villanova,N,69,85
2023,11,28,The Citadel,Charleston So.,H,81,52
2024,1,31,The Citadel,Furman,H,79,82
2024,2,17,The Citadel,VMI,H,76,51
2023,11,10,The Citadel,Boston College,H,71,75
2024,1,3,The Citadel,Western Caro.,H,71,80
2024,1,13,The Citadel,Wofford,H,71,72
2024,2,24,The Citadel,Chattanooga,H,71,62
2024,1,24,The Citadel,Mercer,H,68,66
2024,1,6,The Citadel,Samford,H,64,80
2024,2,28,The Citadel,ETSU,H,63,81
2024,2,14,The Citadel,UNC Greensboro,H,61,76
2024,3,8,The Citadel,Mercer,N,76,84
2023,11,21,The Citadel,N.C. Central,N,67,61
2023,11,20,The Citadel,Idaho St.,N,62,61
2023,11,6,Toledo,Detroit Mercy,H,94,60
2023,12,13,Toledo,Marshall,H,88,87
2024,1,27,Toledo,Bowling Green,H,88,72
2024,1,30,Toledo,Western Mich.,H,88,63
2023,11,11,Toledo,Louisiana,H,87,78
2024,3,8,Toledo,Kent St.,H,86,71
2024,2,16,Toledo,Ohio,H,85,83
2023,12,9,Toledo,UNI,H,84,80
2023,12,2,Toledo,George Mason,H,77,86
2024,1,13,Toledo,Ball St.,H,77,72
2024,1,16,Toledo,Buffalo,H,77,66
2024,2,20,Toledo,Akron,H,72,64
2024,2,27,Toledo,NIU,H,72,75
2024,1,5,Toledo,Miami (OH),H,68,64
2023,12,20,Toledo,Vermont,H,60,86
2023,11,21,Toledo,New Mexico,N,84,92
2023,11,24,Toledo,Indiana St.,N,74,76
2023,11,22,Toledo,UC Irvine,N,71,77
2024,2,1,Towson,Northeastern,H,83,76
2023,12,6,Towson,Massachusetts,H,81,71
2024,2,12,Towson,Elon,H,80,55
2024,2,22,Towson,Monmouth,H,80,61
2024,1,20,Towson,Campbell,H,77,43
2024,1,11,Towson,Stony Brook,H,73,64
2024,1,25,Towson,Drexel,H,70,67
2023,11,26,Towson,Morgan St.,H,67,58
2024,1,6,Towson,UNCW,H,67,64
2023,11,12,Towson,Robert Morris,H,66,62
2023,12,22,Towson,Nicholls,H,65,55
2024,2,8,Towson,Delaware,H,62,74
2024,2,24,Towson,Col. of Charleston,H,56,72
2023,12,16,Towson,Bryant,N,93,101
2023,11,17,Towson,Wake Forest,N,61,71
2023,11,16,Towson,Houston,N,49,65
2023,12,1,Towson,South Dakota St.,N,48,61
2023,11,19,Towson,North Texas,N,39,65
2023,12,21,Troy,Eastern Ky.,H,88,81
2023,11,20,Troy,Sam Houston,H,86,88
2024,1,4,Troy,Old Dominion,H,86,73
2024,2,17,Troy,ULM,H,85,57
2023,12,1,Troy,SIUE,H,83,60
2024,1,27,Troy,South Alabama,H,83,79
2024,1,13,Troy,Southern Miss.,H,82,56
2024,2,7,Troy,Marshall,H,82,66
2023,11,24,Troy,Grambling,H,80,67
2024,1,10,Troy,Louisiana,H,79,73
2024,1,24,Troy,Texas St.,H,78,65
2024,2,10,Troy,Kent St.,H,78,68
2024,2,15,Troy,Arkansas St.,H,71,82
2024,1,6,Troy,App State,H,66,62
2023,12,14,Tulane,Furman,H,117,110
2023,12,16,Tulane,Southern U.,H,105,81
2023,11,29,Tulane,Prairie View,H,98,77
2023,11,17,Tulane,Sacramento St.,H,92,57
2024,2,4,Tulane,Temple,H,92,80
2023,11,6,Tulane,Nicholls,H,91,81
2023,11,9,Tulane,Northwestern St.,H,88,71
2024,3,8,Tulane,Wichita St.,H,85,75
2024,1,3,Tulane,Rice,H,84,59
2024,1,11,Tulane,Fla. Atlantic,H,84,85
2024,1,21,Tulane,Memphis,H,81,79
2024,2,15,Tulane,SMU,H,79,87
2024,2,28,Tulane,North Texas,H,76,80
2024,1,27,Tulane,Charlotte,H,71,75
2024,2,25,Tulane,UAB,H,67,78
2023,12,22,Tulane,George Mason,H,66,69
2023,11,22,Tulane,California,N,84,81
2023,11,20,Tulane,Bradley,N,77,80
2023,12,9,Tulane,Mississippi St.,N,76,106
2024,1,17,Tulsa,UTSA,H,107,78
2024,2,17,Tulsa,Rice,H,93,82
2023,11,20,Tulsa,South Carolina St.,H,90,70
2023,12,5,Tulsa,Loyola Chicago,H,88,77
2024,1,14,Tulsa,Tulane,H,87,94
2023,11,11,Tulsa,UIW,H,85,71
2023,12,19,Tulsa,Mississippi Val.,H,79,50
2024,1,31,Tulsa,Wichita St.,H,79,68
2024,1,4,Tulsa,Memphis,H,75,78
2023,12,16,Tulsa,Missouri St.,H,73,72
2023,11,16,Tulsa,Jackson St.,H,72,52
2023,11,6,Tulsa,Central Ark.,H,70,53
2024,2,24,Tulsa,Charlotte,H,69,67
2023,12,22,Tulsa,New Mexico St.,H,65,59
2024,2,11,Tulsa,UAB,H,63,70
2024,2,7,Tulsa,North Texas,H,55,68
2023,12,10,Tulsa,Oklahoma St.,N,57,72
2024,1,28,UAB,Memphis,H,97,88
2023,11,25,UAB,Furman,H,92,86
2023,12,29,UAB,UNC Asheville,H,90,85
2024,1,17,UAB,Tulane,H,83,69
2023,12,1,UAB,Southern Miss.,H,82,85
2023,11,16,UAB,Alcorn,H,80,77
2023,12,22,UAB,Drake,H,79,78
2024,2,8,UAB,Fla. Atlantic,H,76,73
2024,1,7,UAB,South Fla.,H,75,71
2023,11,6,UAB,Bradley,H,71,73
2024,2,18,UAB,North Texas,H,71,62
2024,2,21,UAB,Rice,H,71,94
2024,1,20,UAB,East Carolina,H,69,61
2024,2,28,UAB,Wichita St.,H,66,74
2023,11,28,UAB,McNeese,H,60,81
2023,11,10,UAB,Clemson,N,76,77
2023,11,12,UAB,Maryland,N,66,63
2024,2,3,UAlbany,UMBC,H,102,114
2024,1,13,UAlbany,Binghamton,H,95,75
2023,12,19,UAlbany,Sacred Heart,H,93,79
2024,2,29,UAlbany,New Hampshire,H,91,67
2024,1,20,UAlbany,Bryant,H,89,98
2023,11,29,UAlbany,Boston U.,H,86,72
2024,2,15,UAlbany,NJIT,H,83,58
2024,2,22,UAlbany,Vermont,H,80,94
2024,1,18,UAlbany,UMass Lowell,H,76,97
2023,12,2,UAlbany,Dartmouth,H,73,68
2024,3,2,UAlbany,Maine,H,71,74
2023,11,21,UAlbany,Army West Point,H,62,59
2023,12,10,UAlbany,Temple,N,73,78
2024,1,11,UC Davis,CSUN,H,95,75
2023,11,9,UC Davis,Pepperdine,H,79,78
2023,12,9,UC Davis,Milwaukee,H,79,81
2024,1,13,UC Davis,CSU Bakersfield,H,78,71
2023,12,28,UC Davis,UC Santa Barbara,H,76,62
2024,2,29,UC Davis,Hawaii,H,75,63
2024,2,15,UC Davis,Long Beach St.,H,74,78
2023,12,30,UC Davis,Cal Poly,H,71,46
2024,2,8,UC Davis,Cal St. Fullerton,H,71,58
2023,11,26,UC Davis,Sacramento St.,H,63,69
2023,12,19,UC Davis,Montana,H,61,73
2024,2,17,UC Davis,UC Riverside,H,61,67
2024,1,27,UC Davis,UC San Diego,H,59,92
2024,1,20,UC Davis,UC Irvine,H,54,52
2023,11,14,UC Davis,North Dakota St.,N,68,53
2023,12,16,UC Irvine,South Dakota,H,121,78
2024,2,3,UC Irvine,Hawaii,H,93,68
2023,11,11,UC Irvine,New Mexico St.,H,91,74
2024,3,2,UC Irvine,Long Beach St.,H,82,61
2024,3,7,UC Irvine,Cal Poly,H,82,68
2024,2,22,UC Irvine,UC Santa Barbara,H,81,69
2024,1,27,UC Irvine,CSUN,H,77,72
2024,2,17,UC Irvine,CSU Bakersfield,H,77,71
2024,1,18,UC Irvine,UC San Diego,H,76,65
2024,1,4,UC Irvine,Cal St. Fullerton,H,75,67
2024,1,6,UC Irvine,UC Davis,H,74,71
2023,12,28,UC Irvine,UC Riverside,H,73,66
2023,11,24,UC Irvine,Rice,N,83,68
2023,11,22,UC Irvine,Toledo,N,77,71
2023,11,21,UC Irvine,Pepperdine,N,76,60
2024,2,10,UC Riverside,UC Irvine,H,88,78
2024,3,7,UC Riverside,Cal St. Fullerton,H,84,74
2023,12,21,UC Riverside,Idaho,H,82,67
2024,1,20,UC Riverside,CSUN,H,82,63
2023,12,30,UC Riverside,UC Santa Barbara,H,79,77
2024,3,2,UC Riverside,Hawaii,H,73,76
2024,1,11,UC Riverside,Cal Poly,H,71,56
2023,12,16,UC Riverside,California Baptist,H,69,70
2023,12,3,UC Riverside,North Dakota,H,68,62
2024,2,8,UC Riverside,CSU Bakersfield,H,65,63
2024,2,22,UC Riverside,UC San Diego,H,65,77
2024,1,4,UC Riverside,UC Davis,H,63,83
2024,1,27,UC Riverside,Long Beach St.,H,53,65
2023,11,21,UC Riverside,Green Bay,N,74,68
2023,11,6,UC San Diego,Denver,H,95,87
2024,2,24,UC San Diego,UC Irvine,H,92,88
2024,1,11,UC San Diego,Long Beach St.,H,88,74
2024,2,1,UC San Diego,CSUN,H,83,62
2023,12,28,UC San Diego,CSU Bakersfield,H,76,64
2024,2,17,UC San Diego,Cal St. Fullerton,H,76,69
2023,11,18,UC San Diego,Navy,H,73,55
2023,11,11,UC San Diego,San Diego,H,69,63
